,Unnamed: 0,Lat,Lon,Bathy
16543,20860,-23,160,-2308.25000000001
16544,20861,-23,161,-1602.2499999999898
16545,20862,-23,162,-1723.5000000000205
16546,20863,-23,163,-2219.0000000000136
16547,20864,-23,164,-2332.250000000004
16548,20865,-23,165,-3641.74999999999
16549,20866,-23,166,-2485.7500000000173
16550,20869,-23,169,-1702.5000000000205
16551,20870,-23,170,-3606.500000000068
16552,20871,-23,171,-7611.749999999989
16553,20872,-23,172,-4688.249999999983
16554,20873,-23,173,-6195.250000000393
16555,20874,-23,174,-4530.750000000474
16556,20875,-23,175,-4323.749999999984
16557,20876,-23,176,-4349.750000000011
16558,20877,-23,177,-4354.999999999986
16559,20878,-23,178,-3949.250000000004
16560,20879,-23,179,-3568.499999999959
16561,20880,-22,-180,-3081.75
16562,20881,-22,-179,-1434.75
16563,20882,-22,-178,-2657.5
16564,20883,-22,-177,-2168.75
16565,20884,-22,-176,-1778.0
16566,20885,-22,-175,-668.75
16567,20886,-22,-174,-9064.25
16568,20887,-22,-173,-6008.0
16569,20888,-22,-172,-5744.5
16570,20889,-22,-171,-5458.75
16571,20890,-22,-170,-5555.5
16572,20891,-22,-169,-5549.75
16573,20892,-22,-168,-5633.75
16574,20893,-22,-167,-5573.0
16575,20894,-22,-166,-5588.0
16576,20895,-22,-165,-5312.5
16577,20896,-22,-164,-5292.25
16578,20897,-22,-163,-4699.75
16579,20898,-22,-162,-4733.5
16580,20899,-22,-161,-4729.5
16581,20900,-22,-160,-4241.0
16582,20901,-22,-159,-4639.0
16583,20902,-22,-158,-2521.0
16584,20903,-22,-157,-5069.0
16585,20904,-22,-156,-4881.0
16586,20905,-22,-155,-4607.75
16587,20906,-22,-154,-4627.25
16588,20907,-22,-153,-4574.75
16589,20908,-22,-152,-4691.25
16590,20909,-22,-151,-4444.0
16591,20910,-22,-150,-4626.75
16592,20911,-22,-149,-4658.5
16593,20912,-22,-148,-4718.75
16594,20913,-22,-147,-4523.75
16595,20914,-22,-146,-4302.75
16596,20915,-22,-145,-4268.0
16597,20916,-22,-144,-4114.25
16598,20917,-22,-143,-4371.25
16599,20918,-22,-142,-4392.75
16600,20919,-22,-141,-4299.5
16601,20920,-22,-140,-2991.5
16602,20921,-22,-139,-2575.75
16603,20922,-22,-138,-4183.75
16604,20923,-22,-137,-3840.5
16605,20924,-22,-136,-2985.0
16606,20925,-22,-135,-2830.25
16607,20926,-22,-134,-3286.25
16608,20927,-22,-133,-3837.5
16609,20928,-22,-132,-3746.0
16610,20929,-22,-131,-3786.0
16611,20930,-22,-130,-3587.75
16612,20931,-22,-129,-3693.5
16613,20932,-22,-128,-3969.75
16614,20933,-22,-127,-3930.25
16615,20934,-22,-126,-3789.25
16616,20935,-22,-125,-3883.0
16617,20936,-22,-124,-3917.0
16618,20937,-22,-123,-3848.0
16619,20938,-22,-122,-3928.0
16620,20939,-22,-121,-3761.0
16621,20940,-22,-120,-3216.0
16622,20941,-22,-119,-3558.75
16623,20942,-22,-118,-3347.0
16624,20943,-22,-117,-3339.0
16625,20944,-22,-116,-3288.5
16626,20945,-22,-115,-2874.5
16627,20946,-22,-114,-3380.75
16628,20947,-22,-113,-3638.0
16629,20948,-22,-112,-3504.5
16630,20949,-22,-111,-3581.25
16631,20950,-22,-110,-3604.75
16632,20951,-22,-109,-3664.75
16633,20952,-22,-108,-3953.75
16634,20953,-22,-107,-3867.0
16635,20954,-22,-106,-3871.5
16636,20955,-22,-105,-3865.0
16637,20956,-22,-104,-3993.25
16638,20957,-22,-103,-3980.0
16639,20958,-22,-102,-4068.0
16640,20959,-22,-101,-4082.75
16641,20960,-22,-100,-4095.5
16642,20961,-22,-99,-4090.25
16643,20962,-22,-98,-4159.5
16644,20963,-22,-97,-4148.0
16645,20964,-22,-96,-4137.5
16646,20965,-22,-95,-4100.25
16647,20966,-22,-94,-4022.0
16648,20967,-22,-93,-4025.0
16649,20968,-22,-92,-4024.5
16650,20969,-22,-91,-3839.5
16651,20970,-22,-90,-4151.0
16652,20971,-22,-89,-3807.75
16653,20972,-22,-88,-4049.5
16654,20973,-22,-87,-4140.75
16655,20974,-22,-86,-4110.0
16656,20975,-22,-85,-4280.5
16657,20976,-22,-84,-3997.75
16658,20977,-22,-83,-2735.75
16659,20978,-22,-82,-3367.25
16660,20979,-22,-81,-3829.25
16661,20980,-22,-80,-4649.5
16662,20981,-22,-79,-4468.25
16663,20982,-22,-78,-4814.0
16664,20983,-22,-77,-4815.5
16665,20984,-22,-76,-4747.5
16666,20985,-22,-75,-4668.75
16667,20986,-22,-74,-4671.75
16668,20987,-22,-73,-4424.75
16669,20988,-22,-72,-4328.25
16670,20989,-22,-71,-5316.25
16671,21020,-22,-40,-619.25
16672,21021,-22,-39,-2644.25
16673,21022,-22,-38,-3554.5
16674,21023,-22,-37,-3918.5
16675,21024,-22,-36,-4287.75
16676,21025,-22,-35,-4602.25
16677,21026,-22,-34,-4521.5
16678,21027,-22,-33,-4488.0
16679,21028,-22,-32,-4514.5
16680,21029,-22,-31,-4844.0
16681,21030,-22,-30,-5193.5
16682,21031,-22,-29,-5323.0
16683,21032,-22,-28,-5349.75
16684,21033,-22,-27,-5540.25
16685,21034,-22,-26,-5695.5
16686,21035,-22,-25,-5091.75
16687,21036,-22,-24,-5160.5
16688,21037,-22,-23,-5252.0
16689,21038,-22,-22,-5245.5
16690,21039,-22,-21,-5104.75
16691,21040,-22,-20,-4899.25
16692,21041,-22,-19,-4804.5
16693,21042,-22,-18,-4350.75
16694,21043,-22,-17,-4667.25
16695,21044,-22,-16,-4907.25
16696,21045,-22,-15,-3940.75
16697,21046,-22,-14,-3581.75
16698,21047,-22,-13,-3236.5
16699,21048,-22,-12,-2774.5
16700,21049,-22,-11,-4422.0
16701,21050,-22,-10,-4177.25
16702,21051,-22,-9,-4386.5
16703,21052,-22,-8,-4576.25
16704,21053,-22,-7,-4814.5
16705,21054,-22,-6,-4620.75
16706,21055,-22,-5,-4930.5
16707,21056,-22,-4,-5149.0
16708,21057,-22,-3,-4922.75
16709,21058,-22,-2,-5943.25
16710,21059,-22,-1,-5076.5
16711,21060,-22,0,-5456.25
16712,21061,-22,1,-5481.25
16713,21062,-22,2,-5339.25
16714,21063,-22,3,-5083.75
16715,21064,-22,4,-4844.0
16716,21065,-22,5,-4537.0
16717,21066,-22,6,-3006.0
16718,21067,-22,7,-3148.5
16719,21068,-22,8,-3157.0
16720,21069,-22,9,-4301.0
16721,21070,-22,10,-3980.75
16722,21071,-22,11,-3204.0
16723,21072,-22,12,-1914.75
16724,21096,-22,36,-910.75
16725,21097,-22,37,-3046.25
16726,21098,-22,38,-3234.0
16727,21099,-22,39,-3151.25
16728,21100,-22,40,-2353.5
16729,21101,-22,41,-3021.25
16730,21102,-22,42,-2902.0
16731,21103,-22,43,-1089.5
16732,21109,-22,49,-3598.25
16733,21110,-22,50,-4529.0
16734,21111,-22,51,-4968.25
16735,21112,-22,52,-4927.75
16736,21113,-22,53,-4654.5
16737,21114,-22,54,-4371.25
16738,21115,-22,55,-4195.0
16739,21116,-22,56,-4031.5
16740,21117,-22,57,-4463.25
16741,21118,-22,58,-4077.0
16742,21119,-22,59,-4115.75
16743,21120,-22,60,-4069.25
16744,21121,-22,61,-3804.25
16745,21122,-22,62,-3719.25
16746,21123,-22,63,-3780.5
16747,21124,-22,64,-3890.0
16748,21125,-22,65,-3926.75
16749,21126,-22,66,-3938.75
16750,21127,-22,67,-3414.0
16751,21128,-22,68,-3464.5
16752,21129,-22,69,-2668.0
16753,21130,-22,70,-3052.0
16754,21131,-22,71,-3482.0
16755,21132,-22,72,-4313.75
16756,21133,-22,73,-3649.25
16757,21134,-22,74,-4104.75
16758,21135,-22,75,-4103.75
16759,21136,-22,76,-4598.999999999823
16760,21137,-22,77,-4080.7500000000855
16761,21138,-22,78,-4544.499999999965
16762,21139,-22,79,-4588.249999999983
16763,21140,-22,80,-4582.5
16764,21141,-22,81,-4585.999999999993
16765,21142,-22,82,-4879.750000000051
16766,21143,-22,83,-4644.500000000035
16767,21144,-22,84,-4648.499999999973
16768,21145,-22,85,-4392.750000000031
16769,21146,-22,86,-4553.249999999867
16770,21147,-22,87,-3232.7499999999145
16771,21148,-22,88,-2867.0000000001364
16772,21149,-22,89,-5000.749999999996
16773,21150,-22,90,-4956.000000000116
16774,21151,-22,91,-4850.749999999955
16775,21152,-22,92,-5081.999999999932
16776,21153,-22,93,-4859.749999999996
16777,21154,-22,94,-5290.500000000014
16778,21155,-22,95,-5187.249999999996
16779,21156,-22,96,-4889.749999999996
16780,21157,-22,97,-5555.750000000072
16781,21158,-22,98,-5853.750000000058
16782,21159,-22,99,-5641.49999999998
16783,21160,-22,100,-5928.249999999996
16784,21161,-22,101,-5623.99999999987
16785,21162,-22,102,-5599.249999999984
16786,21163,-22,103,-5537.74999999986
16787,21164,-22,104,-2405.7499999999554
16788,21165,-22,105,-2897.999999999945
16789,21166,-22,106,-5248.000000000007
16790,21167,-22,107,-4538.0
16791,21168,-22,108,-4043.250000000051
16792,21169,-22,109,-4626.749999999976
16793,21170,-22,110,-5073.0
16794,21171,-22,111,-5071.249999999989
16795,21172,-22,112,-5068.250000000133
16796,21173,-22,113,-1707.749999999976
16797,21215,-22,155,-3283.750000000031
16798,21216,-22,156,-1896.4999999997272
16799,21217,-22,157,-1534.0000000000273
16800,21218,-22,158,-2362.0000000000136
16801,21219,-22,159,-2433.500000000041
16802,21220,-22,160,-2190.0
16803,21221,-22,161,-1609.2500000000648
16804,21222,-22,162,-1727.000000000075
16805,21223,-22,163,-1115.5000000000614
16806,21224,-22,164,-3558.5000000000136
16807,21225,-22,165,-3497.500000000007
16808,21228,-22,168,-1730.0
16809,21229,-22,169,-1968.5000000000543
16810,21230,-22,170,-4491.500000000307
16811,21231,-22,171,-2695.000000000041
16812,21232,-22,172,-3067.9999999999927
16813,21233,-22,173,-2007.4999999995568
16814,21234,-22,174,-1371.4999999999386
16815,21235,-22,175,-2802.7500000000923
16816,21236,-22,176,-3416.2499999999554
16817,21237,-22,177,-4038.99999999998
16818,21238,-22,178,-4168.500000000034
16819,21239,-22,179,-3901.499999999959
16820,21240,-21,-180,-3217.0
16821,21241,-21,-179,-1392.75
16822,21242,-21,-178,-2038.75
16823,21243,-21,-177,-2400.0
16824,21244,-21,-176,-2374.5
16825,21246,-21,-174,-4038.0
16826,21247,-21,-173,-6125.75
16827,21248,-21,-172,-5714.0
16828,21249,-21,-171,-5723.0
16829,21250,-21,-170,-5558.5
16830,21251,-21,-169,-5324.0
16831,21252,-21,-168,-5556.75
16832,21253,-21,-167,-5497.75
16833,21254,-21,-166,-5140.75
16834,21255,-21,-165,-5216.25
16835,21256,-21,-164,-5159.25
16836,21257,-21,-163,-4976.75
16837,21258,-21,-162,-4657.0
16838,21259,-21,-161,-4793.5
16839,21260,-21,-160,-4210.0
16840,21261,-21,-159,-4737.5
16841,21262,-21,-158,-4859.75
16842,21263,-21,-157,-4177.25
16843,21264,-21,-156,-4822.25
16844,21265,-21,-155,-4772.75
16845,21266,-21,-154,-4722.0
16846,21267,-21,-153,-4576.5
16847,21268,-21,-152,-4536.75
16848,21269,-21,-151,-4646.25
16849,21270,-21,-150,-4272.75
16850,21271,-21,-149,-4629.5
16851,21272,-21,-148,-4700.75
16852,21273,-21,-147,-4831.75
16853,21274,-21,-146,-4656.5
16854,21275,-21,-145,-4563.75
16855,21276,-21,-144,-4626.5
16856,21277,-21,-143,-4329.5
16857,21278,-21,-142,-4457.75
16858,21279,-21,-141,-4485.5
16859,21280,-21,-140,-4184.25
16860,21281,-21,-139,-4453.5
16861,21282,-21,-138,-4225.5
16862,21283,-21,-137,-2506.0
16863,21284,-21,-136,-4114.25
16864,21285,-21,-135,-3837.0
16865,21286,-21,-134,-3894.75
16866,21287,-21,-133,-4132.0
16867,21288,-21,-132,-4066.25
16868,21289,-21,-131,-4005.0
16869,21290,-21,-130,-2943.25
16870,21291,-21,-129,-4243.75
16871,21292,-21,-128,-3974.75
16872,21293,-21,-127,-4070.0
16873,21294,-21,-126,-4106.0
16874,21295,-21,-125,-4083.25
16875,21296,-21,-124,-3863.25
16876,21297,-21,-123,-3500.0
16877,21298,-21,-122,-3684.75
16878,21299,-21,-121,-3334.75
16879,21300,-21,-120,-3522.75
16880,21301,-21,-119,-3424.25
16881,21302,-21,-118,-3329.0
16882,21303,-21,-117,-3254.75
16883,21304,-21,-116,-3133.0
16884,21305,-21,-115,-3151.75
16885,21306,-21,-114,-2995.5
16886,21307,-21,-113,-3467.5
16887,21308,-21,-112,-3365.25
16888,21309,-21,-111,-3617.25
16889,21310,-21,-110,-3671.5
16890,21311,-21,-109,-3899.5
16891,21312,-21,-108,-3827.0
16892,21313,-21,-107,-3956.5
16893,21314,-21,-106,-3746.75
16894,21315,-21,-105,-3773.25
16895,21316,-21,-104,-4005.75
16896,21317,-21,-103,-4076.25
16897,21318,-21,-102,-4006.5
16898,21319,-21,-101,-4018.25
16899,21320,-21,-100,-4187.5
16900,21321,-21,-99,-4004.75
16901,21322,-21,-98,-4017.75
16902,21323,-21,-97,-3944.25
16903,21324,-21,-96,-4018.25
16904,21325,-21,-95,-4068.0
16905,21326,-21,-94,-3933.5
16906,21327,-21,-93,-3767.25
16907,21328,-21,-92,-4156.0
16908,21329,-21,-91,-4069.25
16909,21330,-21,-90,-4199.0
16910,21331,-21,-89,-4181.0
16911,21332,-21,-88,-4146.0
16912,21333,-21,-87,-4190.75
16913,21334,-21,-86,-4344.75
16914,21335,-21,-85,-4429.25
16915,21336,-21,-84,-4478.75
16916,21337,-21,-83,-4171.5
16917,21338,-21,-82,-2913.75
16918,21339,-21,-81,-1749.25
16919,21340,-21,-80,-4321.25
16920,21341,-21,-79,-4357.25
16921,21342,-21,-78,-4703.25
16922,21343,-21,-77,-4811.25
16923,21344,-21,-76,-4539.0
16924,21345,-21,-75,-4936.75
16925,21346,-21,-74,-4343.5
16926,21347,-21,-73,-4602.75
16927,21348,-21,-72,-4335.5
16928,21349,-21,-71,-4542.0
16929,21380,-21,-40,-1441.25
16930,21381,-21,-39,-2411.75
16931,21382,-21,-38,-3062.75
16932,21383,-21,-37,-3996.0
16933,21384,-21,-36,-3927.25
16934,21385,-21,-35,-4010.5
16935,21386,-21,-34,-1602.75
16936,21387,-21,-33,-4316.5
16937,21388,-21,-32,-4387.25
16938,21389,-21,-31,-4646.5
16939,21390,-21,-30,-4940.25
16940,21391,-21,-29,-5051.5
16941,21392,-21,-28,-5211.5
16942,21393,-21,-27,-5484.0
16943,21394,-21,-26,-5560.75
16944,21395,-21,-25,-5067.75
16945,21396,-21,-24,-5273.25
16946,21397,-21,-23,-4464.5
16947,21398,-21,-22,-5023.75
16948,21399,-21,-21,-5104.75
16949,21400,-21,-20,-4883.75
16950,21401,-21,-19,-5102.5
16951,21402,-21,-18,-4887.25
16952,21403,-21,-17,-4611.5
16953,21404,-21,-16,-4077.25
16954,21405,-21,-15,-3877.25
16955,21406,-21,-14,-4805.75
16956,21407,-21,-13,-3339.0
16957,21408,-21,-12,-3624.25
16958,21409,-21,-11,-3317.25
16959,21410,-21,-10,-3498.0
16960,21411,-21,-9,-3890.75
16961,21412,-21,-8,-4210.0
16962,21413,-21,-7,-4079.5
16963,21414,-21,-6,-4308.5
16964,21415,-21,-5,-5107.0
16965,21416,-21,-4,-4979.0
16966,21417,-21,-3,-4898.25
16967,21418,-21,-2,-5400.0
16968,21419,-21,-1,-5339.5
16969,21420,-21,0,-5439.5
16970,21421,-21,1,-5520.5
16971,21422,-21,2,-5508.25
16972,21423,-21,3,-5372.25
16973,21424,-21,4,-4915.75
16974,21425,-21,5,-3248.25
16975,21426,-21,6,-4189.75
16976,21427,-21,7,-3542.75
16977,21428,-21,8,-2637.5
16978,21429,-21,9,-3754.5
16979,21430,-21,10,-3309.0
16980,21431,-21,11,-2440.75
16981,21432,-21,12,-995.25
16982,21456,-21,36,-1127.25
16983,21457,-21,37,-2163.5
16984,21458,-21,38,-2863.75
16985,21459,-21,39,-2931.75
16986,21460,-21,40,-3098.0
16987,21461,-21,41,-3102.5
16988,21462,-21,42,-2616.5
16989,21463,-21,43,-1449.5
16990,21469,-21,49,-2486.5
16991,21470,-21,50,-4424.75
16992,21471,-21,51,-4958.75
16993,21472,-21,52,-4963.5
16994,21473,-21,53,-4904.5
16995,21474,-21,54,-4358.75
16996,21475,-21,55,-1488.5
16997,21476,-21,56,-2819.5
16998,21477,-21,57,-4253.5
16999,21478,-21,58,-4541.25
17000,21479,-21,59,-4352.75
17001,21480,-21,60,-4085.0
17002,21481,-21,61,-4121.25
17003,21482,-21,62,-3973.75
17004,21483,-21,63,-3250.25
17005,21484,-21,64,-3224.0
17006,21485,-21,65,-3144.0
17007,21486,-21,66,-3151.25
17008,21487,-21,67,-2896.25
17009,21488,-21,68,-2718.75
17010,21489,-21,69,-3336.25
17011,21490,-21,70,-3278.75
17012,21491,-21,71,-3392.25
17013,21492,-21,72,-3948.0
17014,21493,-21,73,-4270.75
17015,21494,-21,74,-4436.0
17016,21495,-21,75,-4537.25
17017,21496,-21,76,-4405.75000000009
17018,21497,-21,77,-4698.249999999928
17019,21498,-21,78,-4765.249999999969
17020,21499,-21,79,-4825.250000000024
17021,21500,-21,80,-4684.749999999976
17022,21501,-21,81,-4973.500000000041
17023,21502,-21,82,-5092.000000000259
17024,21503,-21,83,-4808.249999999901
17025,21504,-21,84,-4711.24999999999
17026,21505,-21,85,-3215.74999999971
17027,21506,-21,86,-4297.49999999998
17028,21507,-21,87,-3129.2500000000787
17029,21508,-21,88,-2590.750000000045
17030,21509,-21,89,-3957.000000000123
17031,21510,-21,90,-4757.500000000068
17032,21511,-21,91,-4794.750000000119
17033,21512,-21,92,-5011.500000000068
17034,21513,-21,93,-5057.750000000099
17035,21514,-21,94,-5145.000000000035
17036,21515,-21,95,-5141.999999999945
17037,21516,-21,96,-5094.250000000024
17038,21517,-21,97,-5205.000000000096
17039,21518,-21,98,-5958.750000000051
17040,21519,-21,99,-5966.499999999911
17041,21520,-21,100,-5972.499999999965
17042,21521,-21,101,-5810.999999999925
17043,21522,-21,102,-5694.749999999989
17044,21523,-21,103,-5223.749999999955
17045,21524,-21,104,-4639.499999999939
17046,21525,-21,105,-4614.000000000089
17047,21526,-21,106,-5559.749999999975
17048,21527,-21,107,-5141.50000000002
17049,21528,-21,108,-4964.499999999898
17050,21529,-21,109,-5050.249999999983
17051,21530,-21,110,-5066.749999999996
17052,21531,-21,111,-5040.249999999989
17053,21532,-21,112,-1358.9999999999386
17054,21533,-21,113,-1221.0000000001364
17055,21534,-21,114,-868.7499999999011
17056,21574,-21,154,-2048.00000000015
17057,21575,-21,155,-3183.25000000001
17058,21576,-21,156,-2293.0
17059,21577,-21,157,-1702.499999999577
17060,21578,-21,158,-1077.0000000000273
17061,21580,-21,160,-2110.74999999999
17062,21581,-21,161,-754.0
17063,21582,-21,162,-987.0000000000682
17064,21583,-21,163,-3677.000000000096
17065,21584,-21,164,-3574.0
17066,21586,-21,166,-2369.5
17067,21587,-21,167,-1662.7499999998877
17068,21588,-21,168,-3438.5
17069,21589,-21,169,-5562.500000000171
17070,21590,-21,170,-1285.5
17071,21591,-21,171,-2809.2499999998945
17072,21592,-21,172,-2019.2500000000307
17073,21593,-21,173,-2965.250000000092
17074,21594,-21,174,-2352.250000000078
17075,21595,-21,175,-3255.9999999999864
17076,21596,-21,176,-2177.0000000001296
17077,21597,-21,177,-3681.000000000212
17078,21598,-21,178,-3472.0000000000277
17079,21599,-21,179,-3798.74999999999
17080,21600,-20,-180,-3141.5
17081,21601,-20,-179,-1193.0
17082,21602,-20,-178,-1713.0
17083,21603,-20,-177,-1940.5
17084,21604,-20,-176,-2593.25
17085,21605,-20,-175,-1739.5
17086,21606,-20,-174,-2633.0
17087,21607,-20,-173,-8278.75
17088,21608,-20,-172,-5674.75
17089,21609,-20,-171,-5451.25
17090,21610,-20,-170,-5344.0
17091,21611,-20,-169,-5476.25
17092,21612,-20,-168,-4736.25
17093,21613,-20,-167,-5012.0
17094,21614,-20,-166,-4999.25
17095,21615,-20,-165,-4618.0
17096,21616,-20,-164,-5136.25
17097,21617,-20,-163,-4707.25
17098,21618,-20,-162,-4799.75
17099,21619,-20,-161,-4894.0
17100,21620,-20,-160,-4749.25
17101,21621,-20,-159,-4684.25
17102,21622,-20,-158,-3893.5
17103,21623,-20,-157,-4514.5
17104,21624,-20,-156,-4211.0
17105,21625,-20,-155,-4706.0
17106,21626,-20,-154,-4723.5
17107,21627,-20,-153,-4708.25
17108,21628,-20,-152,-4325.0
17109,21629,-20,-151,-4367.5
17110,21630,-20,-150,-4628.25
17111,21631,-20,-149,-2739.0
17112,21632,-20,-148,-3588.0
17113,21633,-20,-147,-2351.0
17114,21634,-20,-146,-4593.75
17115,21635,-20,-145,-2268.0
17116,21636,-20,-144,-4428.25
17117,21637,-20,-143,-4481.25
17118,21638,-20,-142,-4288.25
17119,21639,-20,-141,-4414.5
17120,21640,-20,-140,-1570.5
17121,21641,-20,-139,-3924.25
17122,21642,-20,-138,-3915.0
17123,21643,-20,-137,-3991.0
17124,21644,-20,-136,-4283.75
17125,21645,-20,-135,-3729.25
17126,21646,-20,-134,-3897.0
17127,21647,-20,-133,-3605.5
17128,21648,-20,-132,-3486.5
17129,21649,-20,-131,-3864.75
17130,21650,-20,-130,-4101.5
17131,21651,-20,-129,-3983.25
17132,21652,-20,-128,-3938.0
17133,21653,-20,-127,-4019.75
17134,21654,-20,-126,-4266.75
17135,21655,-20,-125,-3824.25
17136,21656,-20,-124,-3425.25
17137,21657,-20,-123,-3575.25
17138,21658,-20,-122,-3626.25
17139,21659,-20,-121,-3508.0
17140,21660,-20,-120,-3527.25
17141,21661,-20,-119,-3596.5
17142,21662,-20,-118,-3535.25
17143,21663,-20,-117,-3358.0
17144,21664,-20,-116,-3439.0
17145,21665,-20,-115,-3236.75
17146,21666,-20,-114,-3162.0
17147,21667,-20,-113,-3224.25
17148,21668,-20,-112,-3340.75
17149,21669,-20,-111,-3446.75
17150,21670,-20,-110,-3570.25
17151,21671,-20,-109,-3780.25
17152,21672,-20,-108,-3846.0
17153,21673,-20,-107,-4042.0
17154,21674,-20,-106,-4013.25
17155,21675,-20,-105,-3984.75
17156,21676,-20,-104,-3897.5
17157,21677,-20,-103,-4194.0
17158,21678,-20,-102,-3946.25
17159,21679,-20,-101,-4172.25
17160,21680,-20,-100,-4288.5
17161,21681,-20,-99,-4078.5
17162,21682,-20,-98,-4266.0
17163,21683,-20,-97,-4432.25
17164,21684,-20,-96,-4242.5
17165,21685,-20,-95,-4344.5
17166,21686,-20,-94,-4361.25
17167,21687,-20,-93,-4192.5
17168,21688,-20,-92,-4395.75
17169,21689,-20,-91,-4099.25
17170,21690,-20,-90,-4178.25
17171,21691,-20,-89,-4294.75
17172,21692,-20,-88,-4323.5
17173,21693,-20,-87,-4296.5
17174,21694,-20,-86,-4428.25
17175,21695,-20,-85,-4398.5
17176,21696,-20,-84,-4388.75
17177,21697,-20,-83,-4385.5
17178,21698,-20,-82,-4004.25
17179,21699,-20,-81,-3265.5
17180,21700,-20,-80,-3788.0
17181,21701,-20,-79,-4106.0
17182,21702,-20,-78,-4802.5
17183,21703,-20,-77,-4619.0
17184,21704,-20,-76,-4962.0
17185,21705,-20,-75,-5097.5
17186,21706,-20,-74,-4751.25
17187,21707,-20,-73,-4597.75
17188,21708,-20,-72,-4043.25
17189,21709,-20,-71,-3027.5
17190,21741,-20,-39,-1705.25
17191,21742,-20,-38,-1228.25
17192,21743,-20,-37,-3439.75
17193,21744,-20,-36,-3684.5
17194,21745,-20,-35,-4141.0
17195,21746,-20,-34,-4174.0
17196,21747,-20,-33,-4225.75
17197,21748,-20,-32,-4187.0
17198,21749,-20,-31,-4551.5
17199,21750,-20,-30,-4862.5
17200,21751,-20,-29,-5091.25
17201,21752,-20,-28,-5208.5
17202,21753,-20,-27,-5302.75
17203,21754,-20,-26,-5621.5
17204,21755,-20,-25,-6021.75
17205,21756,-20,-24,-5207.25
17206,21757,-20,-23,-4764.25
17207,21758,-20,-22,-5087.25
17208,21759,-20,-21,-5373.5
17209,21760,-20,-20,-4949.5
17210,21761,-20,-19,-3714.0
17211,21762,-20,-18,-3922.25
17212,21763,-20,-17,-4282.75
17213,21764,-20,-16,-3956.25
17214,21765,-20,-15,-3643.5
17215,21766,-20,-14,-3763.25
17216,21767,-20,-13,-3298.0
17217,21768,-20,-12,-2855.5
17218,21769,-20,-11,-3290.75
17219,21770,-20,-10,-3766.5
17220,21771,-20,-9,-3941.5
17221,21772,-20,-8,-4132.5
17222,21773,-20,-7,-4312.5
17223,21774,-20,-6,-4637.0
17224,21775,-20,-5,-4916.0
17225,21776,-20,-4,-5184.5
17226,21777,-20,-3,-5137.0
17227,21778,-20,-2,-4908.25
17228,21779,-20,-1,-5416.25
17229,21780,-20,0,-4637.75
17230,21781,-20,1,-5575.5
17231,21782,-20,2,-5337.25
17232,21783,-20,3,-5483.0
17233,21784,-20,4,-5459.5
17234,21785,-20,5,-5273.75
17235,21786,-20,6,-3858.0
17236,21787,-20,7,-4979.25
17237,21788,-20,8,-4847.25
17238,21789,-20,9,-2378.25
17239,21790,-20,10,-2201.0
17240,21791,-20,11,-1251.75
17241,21817,-20,37,-1544.75
17242,21818,-20,38,-2083.25
17243,21819,-20,39,-2632.0
17244,21820,-20,40,-2771.25
17245,21821,-20,41,-2773.0
17246,21822,-20,42,-2889.75
17247,21823,-20,43,-1986.0
17248,21829,-20,49,-1188.5
17249,21830,-20,50,-4306.25
17250,21831,-20,51,-4845.75
17251,21832,-20,52,-4946.25
17252,21833,-20,53,-4920.75
17253,21834,-20,54,-4534.75
17254,21835,-20,55,-4408.75
17255,21836,-20,56,-4396.0
17256,21837,-20,57,-4371.5
17257,21838,-20,58,-2315.25
17258,21839,-20,59,-4696.0
17259,21840,-20,60,-4028.25
17260,21841,-20,61,-4003.25
17261,21842,-20,62,-4138.75
17262,21843,-20,63,-2914.75
17263,21844,-20,64,-3094.75
17264,21845,-20,65,-2899.25
17265,21846,-20,66,-2434.75
17266,21847,-20,67,-2689.75
17267,21848,-20,68,-3120.5
17268,21849,-20,69,-2894.25
17269,21850,-20,70,-3489.0
17270,21851,-20,71,-3635.75
17271,21852,-20,72,-4354.5
17272,21853,-20,73,-3780.75
17273,21854,-20,74,-5209.0
17274,21855,-20,75,-4598.25
17275,21856,-20,76,-4601.25000000009
17276,21857,-20,77,-4780.999999999665
17277,21858,-20,78,-4741.750000000167
17278,21859,-20,79,-4869.999999999891
17279,21860,-20,80,-4834.000000000014
17280,21861,-20,81,-4695.499999999953
17281,21862,-20,82,-4895.249999999813
17282,21863,-20,83,-5403.749999999969
17283,21864,-20,84,-4852.250000000072
17284,21865,-20,85,-4994.249999999976
17285,21866,-20,86,-4486.000000000068
17286,21867,-20,87,-3318.499999999966
17287,21868,-20,88,-1882.500000000048
17288,21869,-20,89,-4920.750000000249
17289,21870,-20,90,-4613.750000000099
17290,21871,-20,91,-4997.999999999953
17291,21872,-20,92,-5090.750000000065
17292,21873,-20,93,-3842.250000000365
17293,21874,-20,94,-5166.0
17294,21875,-20,95,-5241.500000000027
17295,21876,-20,96,-5278.749999999929
17296,21877,-20,97,-5566.25000000014
17297,21878,-20,98,-5891.000000000042
17298,21879,-20,99,-6037.00000000028
17299,21880,-20,100,-5807.00000000013
17300,21881,-20,101,-5506.750000000004
17301,21882,-20,102,-5825.499999999986
17302,21883,-20,103,-5891.999999999938
17303,21884,-20,104,-5614.999999999802
17304,21885,-20,105,-5659.500000000157
17305,21886,-20,106,-5547.0
17306,21887,-20,107,-5388.249999999962
17307,21888,-20,108,-5236.750000000004
